num_leaves,coord_1,coord_2,coord_3,coord_4,coord_5,coord_6,coord_7,coord_8,coord_9
"(((1:2765957.446798,2:2765957.446798):131738.39819098878,0:2897695.84466984):2996320.7191375503,3:5894016.56487122):0;",0.0,2765957.446798,2765957.446798,1.0,2897695.84466984,131738.39819098878,4.0,2996320.7191375503,5894016.56487122
"(((0:4478723.4042383,2:4478723.4042383):757978.723401375,3:5236702.127639675):707596.125210077,1:5944298.253168901):0;",0.0,4478723.4042383,4478723.4042383,0.0,757978.723401375,5236702.127639675,3.0,707596.125210077,5944298.253168901
"(((0:4563829.787216701,2:4563829.787216701):957446.808507,3:5521276.595723701):1763829.78722734,1:7285106.38295104):0;",0.0,4563829.787216701,4563829.787216701,0.0,957446.808507,5521276.595723701,3.0,1763829.78722734,7285106.38295104
"((0:4510638.2978552,2:4510638.2978552):178007.57053123848,(1:3351063.8297745,3:3351063.8297745):1337582.0382927894):0;",0.0,3351063.8297745,3351063.8297745,0.0,4510638.2978552,4510638.2978552,1.0,178007.57053123848,1337582.0382927894
"(((0:4570921.986152843,1:4570921.986152843):2870567.375521007,3:7441489.361673851):264893.61702027,2:7706382.9786941195):0;",0.0,4570921.986152843,4570921.986152843,2.0,2870567.375521007,7441489.361673851,3.0,264893.61702027,7706382.9786941195
"(((0:3801418.439347257,2:3801418.439347257):669326.2411676693,3:4470744.6808340745):767767.0047843165,1:5238511.686150307):0;",0.0,3801418.439347257,3801418.439347257,0.0,669326.2411676693,4470744.6808340745,3.0,767767.0047843165,5238511.686150307
"(((0:2691489.3616919,2:2691489.3616919):1436170.2127605001,1:4127659.5744524):74468.0851061,3:4202127.6595585):0;",0.0,2691489.3616919,2691489.3616919,0.0,1436170.2127605001,4127659.5744524,4.0,74468.0851061,4202127.6595585
"((0:8031914.893586501,3:8031914.893586501):406207.7874452649,(1:5904255.319126501,2:5904255.319126501):2533867.3616924994):0;",0.0,8031914.893586501,8031914.893586501,1.0,5904255.319126501,5904255.319126501,0.0,406207.7874452649,2533867.3616924994
"(0:6084318.174444964,(1:6081034.8116790205,(2:6074468.0850833,3:6074468.0850833):6566.726245719728):3283.3631233917786):0;",0.0,6074468.0850833,6074468.0850833,1.0,6081034.8116790205,6566.726245719728,2.0,6084318.174444964,3283.3631233917786
"(((0:4702127.6595566,3:4702127.6595566):668562.5119123531,2:5370690.171256186):2336500.2638209085,1:7707190.435077096):0;",0.0,4702127.6595566,4702127.6595566,0.0,668562.5119123531,5370690.171256186,0.0,2336500.2638209085,7707190.435077096
"(((0:5879432.624445743,3:5879432.624445743):1990248.226588182,1:7869680.851033926):372872.340424115,2:8242553.19145804):0;",0.0,5879432.624445743,5879432.624445743,2.0,1990248.226588182,7869680.851033926,0.0,372872.340424115,8242553.19145804
"((0:6315602.837210043,2:6315602.837210043):465248.22691312566,(1:3734042.5531773004,3:3734042.5531773004):3046808.51062672):0;",0.0,3734042.5531773004,3734042.5531773004,0.0,6315602.837210043,6315602.837210043,1.0,465248.22691312566,3046808.51062672
"((1:2168747.0191406948,0:2168747.0191406948):2146515.361693971,(2:4265957.4467923,3:4265957.4467923):49304.933425344556):0;",0.0,4265957.4467923,4265957.4467923,2.0,2168747.0191406948,2168747.0191406948,2.0,2146515.361693971,49304.933425344556
"(((0:5127659.5744485995,2:5127659.5744485995):1670212.7659511,3:6797872.3403997):674843.1636144568,1:7472715.504226923):0;",0.0,5127659.5744485995,5127659.5744485995,0.0,1670212.7659511,6797872.3403997,3.0,674843.1636144568,7472715.504226923
"(0:8346118.689329986,((1:6457446.8084861,2:6457446.8084861):1382978.723399,3:7840425.5318851):505693.156912972):0;",0.0,6457446.8084861,6457446.8084861,1.0,1382978.723399,7840425.5318851,3.0,8346118.689329986,505693.156912972
"(((0:4758865.247854257,3:4758865.247854257):661347.5177634443,2:5420212.76593685):1032978.7234003299,1:6453191.489337181):0;",0.0,4758865.247854257,4758865.247854257,0.0,661347.5177634443,5420212.76593685,0.0,1032978.7234003299,6453191.489337181
"((1:3680851.0638158,2:3680851.0638158):786355.1821246715,(0:2361702.1276506004,3:2361702.1276506004):2105504.1180771054):0;",0.0,2361702.1276506004,2361702.1276506004,1.0,3680851.0638158,3680851.0638158,0.0,2105504.1180771054,786355.1821246715
"(((0:4865248.226577257,1:4865248.226577257):433686.1115940967,2:5298934.338277737):689149.3025505727,3:5988083.641466606):0;",0.0,4865248.226577257,4865248.226577257,2.0,433686.1115940967,5298934.338277737,4.0,689149.3025505727,5988083.641466606
"(((0:4046099.290410157,2:4046099.290410157):1523049.6457388932,1:5569148.9361490505):528813.1895724585,3:6097962.125508743):0;",0.0,4046099.290410157,4046099.290410157,0.0,1523049.6457388932,5569148.9361490505,4.0,528813.1895724585,6097962.125508743
"(((0:6521276.5957199,2:6521276.5957199):209795.89074388362,1:6731072.486144635):1521870.609568685,3:8252943.095713319):0;",0.0,6521276.5957199,6521276.5957199,0.0,209795.89074388362,6731072.486144635,4.0,1521870.609568685,8252943.095713319
"(((0:2787234.0425426,3:2787234.0425426):2808510.6382872,1:5595744.6808298):1234042.5531868,2:6829787.2340166):0;",0.0,2787234.0425426,2787234.0425426,2.0,2808510.6382872,5595744.6808298,0.0,1234042.5531868,6829787.2340166
"(((0:3468085.1063698,2:3468085.1063698):2053191.4893539,1:5521276.595723701):457446.8085089,3:5978723.4042326):0;",0.0,3468085.1063698,3468085.1063698,0.0,2053191.4893539,5521276.595723701,4.0,457446.8085089,5978723.4042326
"((1:5010638.297853299,(2:3617021.276582,3:3617021.276582):1393617.0212713):1502239.8606325893,0:6512878.158485889):0;",0.0,3617021.276582,3617021.276582,1.0,5010638.297853299,1393617.0212713,2.0,6512878.158485889,1502239.8606325893
"((0:6510638.2978476,(1:4968085.106364099,3:4968085.106364099):1542553.1914835):361702.12765820004,2:6872340.425505799):0;",0.0,4968085.106364099,4968085.106364099,2.0,6510638.2978476,1542553.1914835,1.0,361702.12765820004,6872340.425505799
"(((0:6095744.6808279,3:6095744.6808279):1851063.8297802,2:7946808.5106081):786687.153294883,1:8733495.6637966):0;",0.0,6095744.6808279,6095744.6808279,0.0,1851063.8297802,7946808.5106081,0.0,786687.153294883,8733495.6637966
"((0:3965898.4457296105,(1:3553191.4893482,2:3553191.4893482):412706.95670055936):2428096.906373752,3:6393995.352103363):0;",0.0,3553191.4893482,3553191.4893482,1.0,3965898.4457296105,412706.95670055936,4.0,2428096.906373752,6393995.352103363
"(((0:5361702.127639201,2:5361702.127639201):1212765.9574422,3:6574468.085081399):1542553.1914835,1:8117021.2765649):0;",0.0,5361702.127639201,5361702.127639201,0.0,1212765.9574422,6574468.085081399,3.0,1542553.1914835,8117021.2765649
"(0:5330386.651043574,(1:5206672.786150428,(2:4627659.574450499,3:4627659.574450499):579013.2121254593):123713.86404208309):0;",0.0,4627659.574450499,4627659.574450499,1.0,5206672.786150428,579013.2121254593,2.0,5330386.651043574,123713.86404208309
"(0:5541154.708489582,((1:3914893.6170064,2:3914893.6170064):1159574.4680807001,3:5074468.0850871):466686.622870567):0;",0.0,3914893.6170064,3914893.6170064,1.0,1159574.4680807001,5074468.0850871,3.0,5541154.708489582,466686.622870567
"((0:6170212.765934,1:6170212.765934):655319.14893368,(2:5361702.127639201,3:5361702.127639201):1463829.78722848):0;",0.0,5361702.127639201,5361702.127639201,2.0,6170212.765934,6170212.765934,2.0,655319.14893368,1463829.78722848
"(0:9540425.53187864,((1:6893617.0212504,2:6893617.0212504):900709.2198901944,3:7794326.241459744):1746099.2904188968):0;",0.0,6893617.0212504,6893617.0212504,1.0,900709.2198901944,7794326.241459744,3.0,9540425.53187864,1746099.2904188968
"(((3:2627294.88296874,0:2627294.88296874):204468.12882901027,2:2831763.0116913673):1925136.7595671525,1:4756899.771258519):0;",0.0,2627294.88296874,2627294.88296874,0.0,204468.12882901027,2831763.0116913673,0.0,1925136.7595671525,4756899.771258519
"(((0:3507092.1989228437,1:3507092.1989228437):828014.1843585557,2:4335106.382962249):143513.48393562488,3:4478619.867004258):0;",0.0,3507092.1989228437,3507092.1989228437,2.0,828014.1843585557,4335106.382962249,4.0,143513.48393562488,4478619.867004258
"(((1:1457446.8085051,3:1457446.8085051):553191.4893596,2:2010638.2978647):1050081.7774428183,0:3060720.0755202845):0;",0.0,1457446.8085051,1457446.8085051,1.0,553191.4893596,2010638.2978647,1.0,3060720.0755202845,1050081.7774428183
"(((0:3202127.6595623,2:3202127.6595623):1361702.1276544002,3:4563829.787216701):478723.4042535,1:5042553.1914702):0;",0.0,3202127.6595623,3202127.6595623,0.0,1361702.1276544002,4563829.787216701,3.0,478723.4042535,5042553.1914702
"(0:7251063.82975968,(1:4450354.609557557,(2:3521276.5957313003,3:3521276.5957313003):929078.0141454057):2800709.2202021233):0;",0.0,3521276.5957313003,3521276.5957313003,1.0,4450354.609557557,929078.0141454057,2.0,7251063.82975968,2800709.2202021233
"((0:2585106.3829689,2:2585106.3829689):1339902.4106332061,(1:3904255.3191341003,3:3904255.3191341003):20753.474148857305):0;",0.0,3904255.3191341003,3904255.3191341003,0.0,2585106.3829689,2585106.3829689,1.0,1339902.4106332061,20753.474148857305
"((0:5773049.645722743,1:5773049.645722743):1395035.4606329969,(2:4287234.042536899,3:4287234.042536899):2880851.06381884):0;",0.0,4287234.042536899,4287234.042536899,2.0,5773049.645722743,5773049.645722743,2.0,1395035.4606329969,2880851.06381884
"((0:4468085.106366,3:4468085.106366):2042553.1914816,(1:4276595.7446646,2:4276595.7446646):2234042.553183):0;",0.0,4468085.106366,4468085.106366,1.0,4276595.7446646,4276595.7446646,0.0,2042553.1914816,2234042.553183
"((0:5329787.2340223,3:5329787.2340223):351063.8297859,(1:4819148.9361519,2:4819148.9361519):861702.1276563):0;",0.0,5329787.2340223,5329787.2340223,1.0,4819148.9361519,4819148.9361519,0.0,351063.8297859,861702.1276563
"((1:3202127.6595623,3:3202127.6595623):1118688.5478680893,(2:4265957.4467923,0:4265957.4467923):54858.760797663876):0;",0.0,3202127.6595623,3202127.6595623,0.0,4265957.4467923,4265957.4467923,1.0,54858.760797663876,1118688.5478680893
"(((2:2829787.2340318,3:2829787.2340318):302234.61882863875,0:3132021.8531795875):2059957.217013449,1:5191979.069129206):0;",0.0,2829787.2340318,2829787.2340318,0.0,3132021.8531795875,302234.61882863875,2.0,2059957.217013449,5191979.069129206
"(((1:2031914.8936093,3:2031914.8936093):489361.7021258,0:2521276.5957351):3045852.32977566,2:5567128.925510759):0;",0.0,2031914.8936093,2031914.8936093,2.0,2521276.5957351,489361.7021258,1.0,3045852.32977566,5567128.925510759
"(((1:3840425.5319003,2:3840425.5319003):466174.77521099447,0:4306600.307430443):205116.90106305035,3:4511717.2084934935):0;",0.0,3840425.5319003,3840425.5319003,1.0,4306600.307430443,466174.77521099447,4.0,205116.90106305035,4511717.2084934935
"(((0:4425531.9148768,3:4425531.9148768):1031914.8936131,2:5457446.8084899):39225.97445729775,1:5496672.782957837):0;",0.0,4425531.9148768,4425531.9148768,0.0,1031914.8936131,5457446.8084899,0.0,39225.97445729775,5496672.782957837
"(((0:867306.630528619,3:867306.630528619):1993422.4021200847,2:2860729.032967853):1559769.0872281154,1:4420498.120195968):0;",0.0,867306.630528619,867306.630528619,0.0,1993422.4021200847,2860729.032967853,0.0,1559769.0872281154,4420498.120195968
"(0:8174468.08507532,((1:6978723.4042288,2:6978723.4042288):804964.5390394944,3:7783687.943587443):390780.14180702565):0;",0.0,6978723.4042288,6978723.4042288,1.0,804964.5390394944,7783687.943587443,3.0,8174468.08507532,390780.14180702565
"((0:6547872.34040065,(2:4797872.3404073,3:4797872.3404073):1749999.9999933501):786170.21276297,1:7334042.55316362):0;",0.0,4797872.3404073,4797872.3404073,0.0,6547872.34040065,1749999.9999933501,2.0,786170.21276297,7334042.55316362
"((0:4085106.3829632,1:4085106.3829632):627659.5744657001,(2:4287234.042536899,3:4287234.042536899):425531.91489200003):0;",0.0,4287234.042536899,4287234.042536899,2.0,4085106.3829632,4085106.3829632,2.0,627659.5744657001,425531.91489200003
"((0:4888297.872321851,(1:4095744.6808355004,2:4095744.6808355004):792553.19148635):2062765.95743897,3:6951063.82976082):0;",0.0,4095744.6808355004,4095744.6808355004,1.0,4888297.872321851,792553.19148635,4.0,2062765.95743897,6951063.82976082
"((0:4670212.7659396995,(2:3138297.8723285,3:3138297.8723285):1531914.8936112002):3585106.3829651005,1:8255319.1489048):0;",0.0,3138297.8723285,3138297.8723285,0.0,4670212.7659396995,1531914.8936112002,2.0,3585106.3829651005,8255319.1489048
"(((0:6882978.7233781,1:6882978.7233781):611226.7639338475,3:7494205.487205564):186265.2855312071,2:7680470.7723112395):0;",0.0,6882978.7233781,6882978.7233781,2.0,611226.7639338475,7494205.487205564,3.0,186265.2855312071,7680470.7723112395
"(((0:2957446.8084994,2:2957446.8084994):2744680.8510534,1:5702127.6595528005):95744.68085070001,3:5797872.3404035):0;",0.0,2957446.8084994,2957446.8084994,0.0,2744680.8510534,5702127.6595528005,4.0,95744.68085070001,5797872.3404035
"(0:5408510.63827732,((1:4010638.2978571,3:4010638.2978571):925531.9148901,2:4936170.2127472):472340.42553012003):0;",0.0,4010638.2978571,4010638.2978571,1.0,925531.9148901,4936170.2127472,1.0,5408510.63827732,472340.42553012003
"((0:5457446.8084899,(1:4659574.4680674,3:4659574.4680674):797872.3404225):39402.667553041756,2:5496849.475511027):0;",0.0,4659574.4680674,4659574.4680674,2.0,5457446.8084899,797872.3404225,1.0,39402.667553041756,5496849.475511027
"(((0:4400709.220196043,2:4400709.220196043):1022163.1205280307,1:5422872.340404925):412211.0560622634,3:5835083.396786338):0;",0.0,4400709.220196043,4400709.220196043,0.0,1022163.1205280307,5422872.340404925,4.0,412211.0560622634,5835083.396786338
"(((0:4832354.299981637,3:4832354.299981637):1079145.4670171759,2:5911499.768062643):427163.5047856108,1:6338663.272316339):0;",0.0,4832354.299981637,4832354.299981637,0.0,1079145.4670171759,5911499.768062643,0.0,427163.5047856108,6338663.272316339
"(((3:4031914.8936017,0:4031914.8936017):346345.2659561307,2:4378260.159557831):47752.22340407386,1:4426012.382961905):0;",0.0,4031914.8936017,4031914.8936017,0.0,346345.2659561307,4378260.159557831,0.0,47752.22340407386,4426012.382961905
"((0:5077654.039342407,(1:5053191.4893424995,3:5053191.4893424995):24462.54960629002):1758937.2776528904,2:6836591.315931468):0;",0.0,5053191.4893424995,5053191.4893424995,2.0,5077654.039342407,24462.54960629002,1.0,1758937.2776528904,6836591.315931468
"(((0:2826241.1350956433,2:2826241.1350956433):3349290.779774507,3:6175531.91487015):126595.74468037001,1:6302127.65955052):0;",0.0,2826241.1350956433,2826241.1350956433,0.0,3349290.779774507,6175531.91487015,3.0,126595.74468037001,6302127.65955052
"((0:4074468.0850909003,3:4074468.0850909003):3319148.9361576,(1:5351063.8297669,2:5351063.8297669):2042553.1914816):0;",0.0,4074468.0850909003,4074468.0850909003,1.0,5351063.8297669,5351063.8297669,0.0,3319148.9361576,2042553.1914816
"(0:7597872.34039666,((1:4968085.106364099,2:4968085.106364099):1099290.7797830568,3:6067375.886147156):1530496.4542495033):0;",0.0,4968085.106364099,4968085.106364099,1.0,1099290.7797830568,6067375.886147156,3.0,7597872.34039666,1530496.4542495033
"((0:7223404.2552917,(2:4755319.1489181,3:4755319.1489181):2468085.1063736):497307.2554236422,1:7720711.510608959):0;",0.0,4755319.1489181,4755319.1489181,0.0,7223404.2552917,2468085.1063736,2.0,497307.2554236422,7720711.510608959
"(((0:3531914.8936036,2:3531914.8936036):2231382.9787149252,3:5763297.872318525):672186.9765931903,1:6435484.848911716):0;",0.0,3531914.8936036,3531914.8936036,0.0,2231382.9787149252,5763297.872318525,3.0,672186.9765931903,6435484.848911716
"(((0:3780141.843602657,1:3780141.843602657):2116134.7521196185,2:5896276.595722275):563297.8723382851,3:6459574.4680605605):0;",0.0,3780141.843602657,3780141.843602657,2.0,2116134.7521196185,5896276.595722275,4.0,563297.8723382851,6459574.4680605605
"((0:6111702.12763635,(1:5372340.4255115,3:5372340.4255115):739361.70212485):223800.34999914956,2:6335502.4776355):0;",0.0,5372340.4255115,5372340.4255115,2.0,6111702.12763635,739361.70212485,1.0,223800.34999914956,6335502.4776355
"(((3:5994928.44891339,0:5994928.44891339):1615629.5904193926,1:7610558.038268953):407972.743615471,2:8018530.781884423):0;",0.0,5994928.44891339,5994928.44891339,2.0,1615629.5904193926,7610558.038268953,0.0,407972.743615471,8018530.781884423
"(((0:2725207.0744577297,2:2725207.0744577297):704336.5293590256,1:3429543.603178457):511963.6196789056,3:3941507.2233892777):0;",0.0,2725207.0744577297,2725207.0744577297,0.0,704336.5293590256,3429543.603178457,4.0,511963.6196789056,3941507.2233892777
"(((1:3734042.5531773004,2:3734042.5531773004):182562.6173397318,0:3916605.1701978827):1974260.0319073915,3:5890865.202105274):0;",0.0,3734042.5531773004,3734042.5531773004,1.0,3916605.1701978827,182562.6173397318,4.0,1974260.0319073915,5890865.202105274
"(0:7665957.44677938,((1:4702127.6595566,3:4702127.6595566):2595744.6808412,2:7297872.3403978):368085.10638158):0;",0.0,4702127.6595566,4702127.6595566,1.0,2595744.6808412,7297872.3403978,1.0,7665957.44677938,368085.10638158
"(((1:4808510.6382796,0:4808510.6382796):1664893.61701495,2:6473404.25529455):646175.2114869063,3:7119579.466994222):0;",0.0,4808510.6382796,4808510.6382796,2.0,1664893.61701495,6473404.25529455,4.0,646175.2114869063,7119579.466994222
"(0:5030246.899980885,(1:4653248.378705722,(2:4265957.4467923,3:4265957.4467923):387290.9322325709):376998.5207432482):0;",0.0,4265957.4467923,4265957.4467923,1.0,4653248.378705722,387290.9322325709,2.0,5030246.899980885,376998.5207432482
"((0:2446808.510629,2:2446808.510629):1712765.9574403001,(1:3744680.8510496,3:3744680.8510496):414893.6170197):0;",0.0,3744680.8510496,3744680.8510496,0.0,2446808.510629,2446808.510629,1.0,1712765.9574403001,414893.6170197
"(((2:4340425.531898401,0:4340425.531898401):1707781.976589255,1:6048207.508487655):1356315.944675697,3:7404523.454227182):0;",0.0,4340425.531898401,4340425.531898401,0.0,1707781.976589255,6048207.508487655,4.0,1356315.944675697,7404523.454227182
"(((1:3365587.862753168,0:3365587.862753168):1020305.1619110164,2:4385893.024451419):1120693.7351021245,3:5506586.760617373):0;",0.0,3365587.862753168,3365587.862753168,2.0,1020305.1619110164,4385893.024451419,4.0,1120693.7351021245,5506586.760617373
"(((0:7319148.9361424,2:7319148.9361424):691489.3616995,1:8010638.2978419):306382.97872224,3:8317021.276564141):0;",0.0,7319148.9361424,7319148.9361424,0.0,691489.3616995,8010638.2978419,4.0,306382.97872224,8317021.276564141
